path,label
data/Tobacco3482-text/Advertisement/502473843.txt,Advertisement
data/Tobacco3482-text/Advertisement/502474424.txt,Advertisement
data/Tobacco3482-text/Advertisement/502590268.txt,Advertisement
data/Tobacco3482-text/Advertisement/502592126.txt,Advertisement
data/Tobacco3482-text/Advertisement/502593053.txt,Advertisement
data/Tobacco3482-text/Advertisement/502593762.txt,Advertisement
data/Tobacco3482-text/Advertisement/502594404.txt,Advertisement
data/Tobacco3482-text/Advertisement/502595294.txt,Advertisement
data/Tobacco3482-text/Advertisement/502595869.txt,Advertisement
data/Tobacco3482-text/Advertisement/502596443.txt,Advertisement
data/Tobacco3482-text/Advertisement/502597344.txt,Advertisement
data/Tobacco3482-text/Advertisement/502597916.txt,Advertisement
data/Tobacco3482-text/Advertisement/502599068.txt,Advertisement
data/Tobacco3482-text/Advertisement/502599535+-9535.txt,Advertisement
data/Tobacco3482-text/Advertisement/502600009+-0009.txt,Advertisement
data/Tobacco3482-text/Advertisement/502607162+-7162.txt,Advertisement
data/Tobacco3482-text/Advertisement/502607827+-7827.txt,Advertisement
data/Tobacco3482-text/Advertisement/502610107+-0107.txt,Advertisement
data/Tobacco3482-text/Advertisement/502610513+-0516.txt,Advertisement
data/Tobacco3482-text/Advertisement/502611995a-1996.txt,Advertisement
data/Tobacco3482-text/Advertisement/502612183+-2183.txt,Advertisement
data/Tobacco3482-text/Advertisement/502613661a-3662.txt,Advertisement
data/Tobacco3482-text/Advertisement/503146051+-6051.txt,Advertisement
data/Tobacco3482-text/Advertisement/503524860_503524863.txt,Advertisement
data/Tobacco3482-text/Advertisement/503781513.txt,Advertisement
data/Tobacco3482-text/Advertisement/503782317.txt,Advertisement
data/Tobacco3482-text/Advertisement/503783036+-3036.txt,Advertisement
data/Tobacco3482-text/Advertisement/503783160+-3160.txt,Advertisement
data/Tobacco3482-text/Advertisement/503950104.txt,Advertisement
data/Tobacco3482-text/Advertisement/503960254.txt,Advertisement
data/Tobacco3482-text/Advertisement/503960838.txt,Advertisement
data/Tobacco3482-text/Advertisement/503961738+-1738.txt,Advertisement
data/Tobacco3482-text/Advertisement/505576130+-6130.txt,Advertisement
data/Tobacco3482-text/Advertisement/506672255_506672256.txt,Advertisement
data/Tobacco3482-text/Advertisement/507806606.txt,Advertisement
data/Tobacco3482-text/Advertisement/509130720+-0721.txt,Advertisement
data/Tobacco3482-text/Advertisement/509131202.txt,Advertisement
data/Tobacco3482-text/Advertisement/509131306+-1306.txt,Advertisement
data/Tobacco3482-text/Advertisement/509132587+-2587.txt,Advertisement
data/Tobacco3482-text/Advertisement/509134160.txt,Advertisement
data/Tobacco3482-text/Advertisement/509134595+-4596.txt,Advertisement
data/Tobacco3482-text/Advertisement/509136909+-6910.txt,Advertisement
data/Tobacco3482-text/Advertisement/509137457+-7458.txt,Advertisement
data/Tobacco3482-text/Advertisement/509137948+-7949.txt,Advertisement
data/Tobacco3482-text/Advertisement/509138972+-8972.txt,Advertisement
data/Tobacco3482-text/Advertisement/509139618+-9618.txt,Advertisement
data/Tobacco3482-text/Advertisement/512696082+-6082.txt,Advertisement
data/Tobacco3482-text/Advertisement/512725630.txt,Advertisement
data/Tobacco3482-text/Advertisement/514109075+-9076.txt,Advertisement
data/Tobacco3482-text/Advertisement/514766071+-6072.txt,Advertisement
data/Tobacco3482-text/Advertisement/514968966+-8967.txt,Advertisement
data/Tobacco3482-text/Advertisement/515127169_515127171.txt,Advertisement
data/Tobacco3482-text/Advertisement/517500165+-0165.txt,Advertisement
data/Tobacco3482-text/Advertisement/517501237+-1237.txt,Advertisement
data/Tobacco3482-text/Advertisement/517502631+-2631.txt,Advertisement
data/Tobacco3482-text/Advertisement/517508300+-8301.txt,Advertisement
data/Tobacco3482-text/Advertisement/517508450+-8453.txt,Advertisement
data/Tobacco3482-text/Advertisement/517950663+-0671.txt,Advertisement
data/Tobacco3482-text/Advertisement/518050854_518050855.txt,Advertisement
data/Tobacco3482-text/Advertisement/521150302+-0302.txt,Advertisement
data/Tobacco3482-text/Advertisement/521150892+-0895.txt,Advertisement
data/Tobacco3482-text/Advertisement/521151227+-1227.txt,Advertisement
data/Tobacco3482-text/Advertisement/522934065+-4065.txt,Advertisement
data/Tobacco3482-text/Advertisement/527844182+-4182.txt,Advertisement
data/Tobacco3482-text/Advertisement/664383.txt,Advertisement
data/Tobacco3482-text/Advertisement/71178054.txt,Advertisement
data/Tobacco3482-text/Advertisement/71329566.txt,Advertisement
data/Tobacco3482-text/Advertisement/71374678.txt,Advertisement
data/Tobacco3482-text/Advertisement/71408946.txt,Advertisement
data/Tobacco3482-text/Advertisement/71895027.txt,Advertisement
data/Tobacco3482-text/Advertisement/71895703.txt,Advertisement
data/Tobacco3482-text/Advertisement/71896384.txt,Advertisement
data/Tobacco3482-text/Advertisement/82262347_2348.txt,Advertisement
data/Tobacco3482-text/Advertisement/85251705.txt,Advertisement
data/Tobacco3482-text/Advertisement/86122854.txt,Advertisement
data/Tobacco3482-text/Advertisement/87003967_87003968.txt,Advertisement
data/Tobacco3482-text/Advertisement/87063899.txt,Advertisement
data/Tobacco3482-text/Advertisement/87064470.txt,Advertisement
data/Tobacco3482-text/Advertisement/87064857.txt,Advertisement
data/Tobacco3482-text/Advertisement/87066788.txt,Advertisement
data/Tobacco3482-text/Advertisement/89872610.txt,Advertisement
data/Tobacco3482-text/Advertisement/91505342_5343.txt,Advertisement
data/Tobacco3482-text/Advertisement/91551808.txt,Advertisement
data/Tobacco3482-text/Advertisement/91656417.txt,Advertisement
data/Tobacco3482-text/Advertisement/91689217.txt,Advertisement
data/Tobacco3482-text/Advertisement/92086756.txt,Advertisement
data/Tobacco3482-text/Advertisement/92111083.txt,Advertisement
data/Tobacco3482-text/Advertisement/92206285.txt,Advertisement
data/Tobacco3482-text/Advertisement/92221516_1518.txt,Advertisement
data/Tobacco3482-text/Advertisement/92236848.txt,Advertisement
data/Tobacco3482-text/Advertisement/92678691.txt,Advertisement
data/Tobacco3482-text/Advertisement/93330837.txt,Advertisement
data/Tobacco3482-text/Advertisement/93332074_2082.txt,Advertisement
data/Tobacco3482-text/Advertisement/93341527.txt,Advertisement
data/Tobacco3482-text/Advertisement/93422915.txt,Advertisement
data/Tobacco3482-text/Advertisement/94054618.txt,Advertisement
data/Tobacco3482-text/Advertisement/96324864.txt,Advertisement
data/Tobacco3482-text/Advertisement/99332057_2058.txt,Advertisement
data/Tobacco3482-text/Advertisement/99342431_2432.txt,Advertisement
data/Tobacco3482-text/Advertisement/tob01701.23.txt,Advertisement
data/Tobacco3482-text/Advertisement/tob06517.41_tob06517.42.txt,Advertisement
data/Tobacco3482-text/Advertisement/tob08311.50.txt,Advertisement
data/Tobacco3482-text/Advertisement/tob19002.28_tob19002.30.txt,Advertisement
data/Tobacco3482-text/Advertisement/ton01906.84.txt,Advertisement
data/Tobacco3482-text/Email/2063075627.txt,Email
data/Tobacco3482-text/Email/2064207054c.txt,Email
data/Tobacco3482-text/Email/2064207315c.txt,Email
data/Tobacco3482-text/Email/2064213021d.txt,Email
data/Tobacco3482-text/Email/2064213091c.txt,Email
data/Tobacco3482-text/Email/2064334043b.txt,Email
data/Tobacco3482-text/Email/2064850090a.txt,Email
data/Tobacco3482-text/Email/2064936813.txt,Email
data/Tobacco3482-text/Email/2067227128.txt,Email
data/Tobacco3482-text/Email/2067238739.txt,Email
data/Tobacco3482-text/Email/2067311301_2067311302.txt,Email
data/Tobacco3482-text/Email/2067314284_2067314285.txt,Email
data/Tobacco3482-text/Email/2067374252.txt,Email
data/Tobacco3482-text/Email/2067640632.txt,Email
data/Tobacco3482-text/Email/2067649639.txt,Email
data/Tobacco3482-text/Email/2067665158.txt,Email
data/Tobacco3482-text/Email/2067683989.txt,Email
data/Tobacco3482-text/Email/2067708396.txt,Email
data/Tobacco3482-text/Email/2069750432_0433.txt,Email
data/Tobacco3482-text/Email/2069751488.txt,Email
data/Tobacco3482-text/Email/2069753721_3722.txt,Email
data/Tobacco3482-text/Email/2070044942d.txt,Email
data/Tobacco3482-text/Email/2070045276d.txt,Email
data/Tobacco3482-text/Email/2070045633c.txt,Email
data/Tobacco3482-text/Email/2070045922a.txt,Email
data/Tobacco3482-text/Email/2070046454a.txt,Email
data/Tobacco3482-text/Email/2070046723a.txt,Email
data/Tobacco3482-text/Email/2070091787d.txt,Email
data/Tobacco3482-text/Email/2070106870a.txt,Email
data/Tobacco3482-text/Email/2070163951.txt,Email
data/Tobacco3482-text/Email/2070361099.txt,Email
data/Tobacco3482-text/Email/2070361546a.txt,Email
data/Tobacco3482-text/Email/2070383449b_3450.txt,Email
data/Tobacco3482-text/Email/2070975926c_5927.txt,Email
data/Tobacco3482-text/Email/2070998233a.txt,Email
data/Tobacco3482-text/Email/2071106472b.txt,Email
data/Tobacco3482-text/Email/2071340730a.txt,Email
data/Tobacco3482-text/Email/2071346649d.txt,Email
data/Tobacco3482-text/Email/2071565220a.txt,Email
data/Tobacco3482-text/Email/2071594545b.txt,Email
data/Tobacco3482-text/Email/2071773443a.txt,Email
data/Tobacco3482-text/Email/2071787140a.txt,Email
data/Tobacco3482-text/Email/2071862304d_2305.txt,Email
data/Tobacco3482-text/Email/2071862544b_2545.txt,Email
data/Tobacco3482-text/Email/2071862760a.txt,Email
data/Tobacco3482-text/Email/2071862965a.txt,Email
data/Tobacco3482-text/Email/2071863289a.txt,Email
data/Tobacco3482-text/Email/2071863501a.txt,Email
data/Tobacco3482-text/Email/2071863734c.txt,Email
data/Tobacco3482-text/Email/2071863841.txt,Email
data/Tobacco3482-text/Email/2071972378.txt,Email
data/Tobacco3482-text/Email/2071977534a.txt,Email
data/Tobacco3482-text/Email/2072060377a.txt,Email
data/Tobacco3482-text/Email/2072313825b.txt,Email
data/Tobacco3482-text/Email/2072334938a.txt,Email
data/Tobacco3482-text/Email/2072341081d_1082.txt,Email
data/Tobacco3482-text/Email/2072356326b.txt,Email
data/Tobacco3482-text/Email/2072356497d.txt,Email
data/Tobacco3482-text/Email/2072389090c.txt,Email
data/Tobacco3482-text/Email/2072389206d_9207.txt,Email
data/Tobacco3482-text/Email/2072389400b.txt,Email
data/Tobacco3482-text/Email/2072389522a_9523.txt,Email
data/Tobacco3482-text/Email/2072389709c.txt,Email
data/Tobacco3482-text/Email/2072482454.txt,Email
data/Tobacco3482-text/Email/2072568903a.txt,Email
data/Tobacco3482-text/Email/2072569303.txt,Email
data/Tobacco3482-text/Email/2072597944b.txt,Email
data/Tobacco3482-text/Email/2072705831.txt,Email
data/Tobacco3482-text/Email/2072747154b.txt,Email
data/Tobacco3482-text/Email/2072787482.txt,Email
data/Tobacco3482-text/Email/2072945297a.txt,Email
data/Tobacco3482-text/Email/2072948072a.txt,Email
data/Tobacco3482-text/Email/2072949212.txt,Email
data/Tobacco3482-text/Email/2073258365.txt,Email
data/Tobacco3482-text/Email/2073356804b.txt,Email
data/Tobacco3482-text/Email/2073428230a.txt,Email
data/Tobacco3482-text/Email/2073528906.txt,Email
data/Tobacco3482-text/Email/2073624878.txt,Email
data/Tobacco3482-text/Email/2073761095a.txt,Email
data/Tobacco3482-text/Email/2073789018b.txt,Email
data/Tobacco3482-text/Email/2073812839.txt,Email
data/Tobacco3482-text/Email/2073826651.txt,Email
data/Tobacco3482-text/Email/2073979455.txt,Email
data/Tobacco3482-text/Email/2074179164.txt,Email
data/Tobacco3482-text/Email/2074221587a.txt,Email
data/Tobacco3482-text/Email/2074515234a.txt,Email
data/Tobacco3482-text/Email/2074589755b_9756.txt,Email
data/Tobacco3482-text/Email/2074602877.txt,Email
data/Tobacco3482-text/Email/2074655972.txt,Email
data/Tobacco3482-text/Email/2074678024a.txt,Email
data/Tobacco3482-text/Email/2074686186a_6187.txt,Email
data/Tobacco3482-text/Email/2074731290a.txt,Email
data/Tobacco3482-text/Email/2074824190a_4191.txt,Email
data/Tobacco3482-text/Email/2074848927.txt,Email
data/Tobacco3482-text/Email/2074977936.txt,Email
data/Tobacco3482-text/Email/2075057831a_7832.txt,Email
data/Tobacco3482-text/Email/2075247914.txt,Email
data/Tobacco3482-text/Email/2075285166b.txt,Email
data/Tobacco3482-text/Email/2075311121.txt,Email
data/Tobacco3482-text/Email/2075317216b_7217.txt,Email
data/Tobacco3482-text/Email/2075558303.txt,Email
data/Tobacco3482-text/Email/2075569307.txt,Email
data/Tobacco3482-text/Email/2075574004c.txt,Email
data/Tobacco3482-text/Email/2075574247c_4248.txt,Email
data/Tobacco3482-text/Email/2075690818a.txt,Email
data/Tobacco3482-text/Email/2075711719.txt,Email
data/Tobacco3482-text/Email/2075733578.txt,Email
data/Tobacco3482-text/Email/2075808091a.txt,Email
data/Tobacco3482-text/Email/2076012709d_2710.txt,Email
data/Tobacco3482-text/Email/2076071228b.txt,Email
data/Tobacco3482-text/Email/2076110608a.txt,Email
data/Tobacco3482-text/Email/2076179775b.txt,Email
data/Tobacco3482-text/Email/2076342380b.txt,Email
data/Tobacco3482-text/Email/2076406705.txt,Email
data/Tobacco3482-text/Email/2076803208.txt,Email
data/Tobacco3482-text/Email/2076807350.txt,Email
data/Tobacco3482-text/Email/2076857864.txt,Email
data/Tobacco3482-text/Email/2076956842a.txt,Email
data/Tobacco3482-text/Email/2076958821a.txt,Email
data/Tobacco3482-text/Email/2077189218.txt,Email
data/Tobacco3482-text/Email/2077377563.txt,Email
data/Tobacco3482-text/Email/2077480206a.txt,Email
data/Tobacco3482-text/Email/2077615469c.txt,Email
data/Tobacco3482-text/Email/2077619372a.txt,Email
data/Tobacco3482-text/Email/2077620852b.txt,Email
data/Tobacco3482-text/Email/2077816903.txt,Email
data/Tobacco3482-text/Email/2077982703a_2704.txt,Email
data/Tobacco3482-text/Email/2078168491.txt,Email
data/Tobacco3482-text/Email/2078172039.txt,Email
data/Tobacco3482-text/Email/2078174733_4734.txt,Email
data/Tobacco3482-text/Email/2078208162b.txt,Email
data/Tobacco3482-text/Email/2078209429a.txt,Email
data/Tobacco3482-text/Email/2078281731.txt,Email
data/Tobacco3482-text/Email/2078305770.txt,Email
data/Tobacco3482-text/Email/2078307912.txt,Email
data/Tobacco3482-text/Email/2078309558.txt,Email
data/Tobacco3482-text/Email/2078310078.txt,Email
data/Tobacco3482-text/Email/2078312584.txt,Email
data/Tobacco3482-text/Email/2078315311.txt,Email
data/Tobacco3482-text/Email/2078336709.txt,Email
data/Tobacco3482-text/Email/2078337049d.txt,Email
data/Tobacco3482-text/Email/2078337799.txt,Email
data/Tobacco3482-text/Email/2078339485c_9486.txt,Email
data/Tobacco3482-text/Email/2078340010b.txt,Email
data/Tobacco3482-text/Email/2078345432.txt,Email
data/Tobacco3482-text/Email/2078346945.txt,Email
data/Tobacco3482-text/Email/2078349619.txt,Email
data/Tobacco3482-text/Email/2078373762.txt,Email
data/Tobacco3482-text/Email/2078376823a.txt,Email
data/Tobacco3482-text/Email/2078379610a.txt,Email
data/Tobacco3482-text/Email/2078386156b.txt,Email
data/Tobacco3482-text/Email/2078424580.txt,Email
data/Tobacco3482-text/Email/2078434728.txt,Email
data/Tobacco3482-text/Email/2078454149.txt,Email
data/Tobacco3482-text/Email/2078463387.txt,Email
data/Tobacco3482-text/Email/2078467148.txt,Email
data/Tobacco3482-text/Email/2078526278.txt,Email
data/Tobacco3482-text/Email/2078560147.txt,Email
data/Tobacco3482-text/Email/2078565900.txt,Email
data/Tobacco3482-text/Email/2078585095.txt,Email
data/Tobacco3482-text/Email/2078586412.txt,Email
data/Tobacco3482-text/Email/2078607589.txt,Email
data/Tobacco3482-text/Email/2078607866.txt,Email
data/Tobacco3482-text/Email/2078611775.txt,Email
data/Tobacco3482-text/Email/2078616645.txt,Email
data/Tobacco3482-text/Email/2078617243.txt,Email
data/Tobacco3482-text/Email/2078626411.txt,Email
data/Tobacco3482-text/Email/2078629286.txt,Email
data/Tobacco3482-text/Email/2078633079.txt,Email
data/Tobacco3482-text/Email/2078637110.txt,Email
data/Tobacco3482-text/Email/2078700602c.txt,Email
data/Tobacco3482-text/Email/2078702965.txt,Email
data/Tobacco3482-text/Email/2078705877_5880.txt,Email
data/Tobacco3482-text/Email/2078706985.txt,Email
data/Tobacco3482-text/Email/2078711737a.txt,Email
data/Tobacco3482-text/Email/2078718342.txt,Email
data/Tobacco3482-text/Email/2078718698c.txt,Email
data/Tobacco3482-text/Email/2078721312.txt,Email
data/Tobacco3482-text/Email/2078736964.txt,Email
data/Tobacco3482-text/Email/2078748816a.txt,Email
data/Tobacco3482-text/Email/2078758393a.txt,Email
data/Tobacco3482-text/Email/2078772581.txt,Email
data/Tobacco3482-text/Email/2078783765.txt,Email
data/Tobacco3482-text/Email/2078785333.txt,Email
data/Tobacco3482-text/Email/2078787051a.txt,Email
data/Tobacco3482-text/Email/2078790784.txt,Email
data/Tobacco3482-text/Email/2078791240b.txt,Email
data/Tobacco3482-text/Email/2078796699a.txt,Email
data/Tobacco3482-text/Email/2078800112b.txt,Email
data/Tobacco3482-text/Email/2078801610c.txt,Email
data/Tobacco3482-text/Email/2078802227c.txt,Email
data/Tobacco3482-text/Email/2078802747_2748.txt,Email
data/Tobacco3482-text/Email/2078802755a.txt,Email
data/Tobacco3482-text/Email/2078851793.txt,Email
data/Tobacco3482-text/Email/2078852235.txt,Email
data/Tobacco3482-text/Email/2078853416b_3418.txt,Email
data/Tobacco3482-text/Email/2078854139.txt,Email
data/Tobacco3482-text/Email/2078865373.txt,Email
data/Tobacco3482-text/Email/2078866065.txt,Email
data/Tobacco3482-text/Email/2078868519.txt,Email
data/Tobacco3482-text/Email/2078870030.txt,Email
data/Tobacco3482-text/Email/2078871620.txt,Email
data/Tobacco3482-text/Email/2078873797.txt,Email
data/Tobacco3482-text/Email/2078874121.txt,Email
data/Tobacco3482-text/Email/2078875153.txt,Email
data/Tobacco3482-text/Email/2078876269.txt,Email
data/Tobacco3482-text/Email/2078879163a.txt,Email
data/Tobacco3482-text/Email/2078880328b.txt,Email
data/Tobacco3482-text/Email/2078881416.txt,Email
data/Tobacco3482-text/Email/2079043035.txt,Email
data/Tobacco3482-text/Email/2079066936.txt,Email
data/Tobacco3482-text/Email/2079118800a.txt,Email
data/Tobacco3482-text/Email/2079129860.txt,Email
data/Tobacco3482-text/Email/2079131244.txt,Email
data/Tobacco3482-text/Email/2079132129.txt,Email
data/Tobacco3482-text/Email/2079175162.txt,Email
data/Tobacco3482-text/Email/2079180199.txt,Email
data/Tobacco3482-text/Email/2080109802c.txt,Email
data/Tobacco3482-text/Email/2080116567a.txt,Email
data/Tobacco3482-text/Email/2080150556b.txt,Email
data/Tobacco3482-text/Email/2080185536.txt,Email
data/Tobacco3482-text/Email/2080257713.txt,Email
data/Tobacco3482-text/Email/2080265356.txt,Email
data/Tobacco3482-text/Email/2080325954a.txt,Email
data/Tobacco3482-text/Email/2080436553a.txt,Email
data/Tobacco3482-text/Email/2080441685b.txt,Email
data/Tobacco3482-text/Email/2080536914.txt,Email
data/Tobacco3482-text/Email/2080650521c.txt,Email
data/Tobacco3482-text/Email/2080731955c.txt,Email
data/Tobacco3482-text/Email/2080777017a.txt,Email
data/Tobacco3482-text/Email/2080829018.txt,Email
data/Tobacco3482-text/Email/2080891364d_1365.txt,Email
data/Tobacco3482-text/Email/2080960195c.txt,Email
data/Tobacco3482-text/Email/2081008405.txt,Email
data/Tobacco3482-text/Email/2081179722a.txt,Email
data/Tobacco3482-text/Email/2081184286.txt,Email
data/Tobacco3482-text/Email/2081193524.txt,Email
data/Tobacco3482-text/Email/2081350001b.txt,Email
data/Tobacco3482-text/Email/2081409793.txt,Email
data/Tobacco3482-text/Email/2081422072.txt,Email
